tconst,primaryTitle,startYear,the_numbers_url,found_url
tt0471042,Tower Heist,2011.0,https://www.the-numbers.com/movie/Tower-Heist,True
tt0471834,Nana,2005.0,,False
tt0472033,9,2009.0,https://www.the-numbers.com/movie/9-(2009),True
tt0472043,Apocalypto,2006.0,https://www.the-numbers.com/movie/Apocalypto,True
tt0472062,Charlie Wilson's War,2007.0,https://www.the-numbers.com/movie/Charlie-Wilsons-War-(2007),True
tt0472181,The Smurfs,2011.0,https://www.the-numbers.com/movie/Smurfs-The,True
tt0472198,Notorious,2009.0,https://www.the-numbers.com/movie/Notorious-(2009),True
tt0472399,The Mechanic,2011.0,https://www.the-numbers.com/movie/Mechanic-The-(2011),True
tt0473308,Waitress,2007.0,https://www.the-numbers.com/movie/Waitress,True
tt0473367,Jaane Tu... Ya Jaane Na,2008.0,https://www.the-numbers.com/movie/Jaane-Tu-Ya-Jaane-Na,True
tt0473444,Curse of the Golden Flower,2006.0,https://www.the-numbers.com/movie/Man-cheng-jin-dai-huang-jin-jia,True
tt0473705,State of Play,2009.0,https://www.the-numbers.com/movie/State-of-Play,True
tt0473829,Camping,2006.0,,False
tt0475276,United 93,2006.0,https://www.the-numbers.com/movie/United-93,True
tt0475290,"Hail, Caesar!",2016.0,,False
tt0475517,"Murder, Take One",2005.0,,False
tt0475750,Typhoon,2005.0,,False
tt0475783,Welcome to Dongmakgol,2005.0,,False
tt0475944,The Covenant,2006.0,https://www.the-numbers.com/movie/Covenant-The,True
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,2004.0,,False
tt0476735,My Father and My Son,2005.0,,False
tt0476964,The Brave One,2007.0,https://www.the-numbers.com/movie/Brave-One-The,True
tt0477051,Norbit,2007.0,https://www.the-numbers.com/movie/Norbit,True
tt0477071,Premonition,2007.0,https://www.the-numbers.com/movie/Premonition-(2007),True
tt0477080,Unstoppable,2010.0,https://www.the-numbers.com/movie/Unstoppable,True
tt0477302,Extremely Loud & Incredibly Close,2011.0,https://www.the-numbers.com/movie/Extremely-Loud-and-Incredibly-Close,True
tt0477347,Night at the Museum,2006.0,https://www.the-numbers.com/movie/Night-at-the-Museum,True
tt0477348,No Country for Old Men,2007.0,https://www.the-numbers.com/movie/No-Country-for-Old-Men-(2007),True
tt0478087,21,2008.0,https://www.the-numbers.com/movie/21-(2008),True
tt0478134,In the Valley of Elah,2007.0,https://www.the-numbers.com/movie/In-the-Valley-of-Elah,True
tt0478304,The Tree of Life,2011.0,https://www.the-numbers.com/movie/Tree-of-Life-The-(2011),True
tt0478311,Knocked Up,2007.0,https://www.the-numbers.com/movie/Knocked-Up,True
tt0478970,Ant-Man,2015.0,https://www.the-numbers.com/movie/Ant-Man,True
tt0479143,Rocky Balboa,2006.0,https://www.the-numbers.com/movie/Rocky-Balboa-(2006),True
tt0479500,Nancy Drew,2007.0,https://www.the-numbers.com/movie/Nancy-Drew-(2007),True
tt0479669,Marrying the Mafia 2: Enemy-in-Law,2005.0,,False
tt0479773,You Are My Sunshine,2005.0,https://www.the-numbers.com/movie/Neoneun-nae-unmyeong,True
tt0479884,Crank,2006.0,https://www.the-numbers.com/movie/Crank,True
tt0479952,Madagascar: Escape 2 Africa,2008.0,https://www.the-numbers.com/movie/Madagascar-Escape-2-Africa,True
tt0479968,One Missed Call,2008.0,https://www.the-numbers.com/movie/One-Missed-Call,True
tt0479997,Season of the Witch,2011.0,https://www.the-numbers.com/movie/Season-of-the-Witch,True
tt0480242,Dan in Real Life,2007.0,https://www.the-numbers.com/movie/Dan-in-Real-Life-(2007),True
tt0480249,I Am Legend,2007.0,https://www.the-numbers.com/movie/I-Am-Legend,True
tt0480255,The Losers,2010.0,https://www.the-numbers.com/movie/Losers-The,True
tt0480687,Hall Pass,2011.0,https://www.the-numbers.com/movie/Hall-Pass,True
tt0481141,No Reservations,2007.0,https://www.the-numbers.com/movie/No-Reservations,True
tt0481369,The Number 23,2007.0,https://www.the-numbers.com/movie/Number-23-The,True
tt0481499,The Croods,2013.0,https://www.the-numbers.com/movie/Croods-The,True
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008.0,https://www.the-numbers.com/movie/Harold-and-Kumar-Escape-from-Guantanamo-Bay,True
tt0482088,Priceless,2006.0,,False
tt0482546,Miss Potter,2006.0,https://www.the-numbers.com/movie/Miss-Potter,True
tt0482571,The Prestige,2006.0,https://www.the-numbers.com/movie/Prestige-The,True
tt0482572,Pride and Glory,2008.0,https://www.the-numbers.com/movie/Pride-and-Glory-(2008),True
tt0482599,Shutter,2008.0,https://www.the-numbers.com/movie/Shutter,True
tt0482603,Space Chimps,2008.0,https://www.the-numbers.com/movie/Space-Chimps,True
tt0482606,The Strangers,2008.0,https://www.the-numbers.com/movie/Strangers-The-(2008),True
tt0483578,Love and Honor,2006.0,https://www.the-numbers.com/movie/Love-and-Honor,True
tt0483607,Doomsday,2008.0,https://www.the-numbers.com/movie/Doomsday,True
tt0483726,Man of the Year,2006.0,https://www.the-numbers.com/movie/Man-of-the-Year,True
tt0484562,The Seeker: The Dark Is Rising,2007.0,https://www.the-numbers.com/movie/Seeker-The-Dark-Is-Rising-The-(2007),True
tt0484740,Love in the Time of Cholera,2007.0,https://www.the-numbers.com/movie/Love-in-the-Time-of-Cholera,True
tt0485863,Battle of the Warriors,2006.0,https://www.the-numbers.com/movie/Mo-gong,True
tt0485976,Rob-B-Hood,2006.0,,False
tt0485985,Red Tails,2012.0,https://www.the-numbers.com/movie/Red-Tails-(2012),True
tt0486551,Beerfest,2006.0,https://www.the-numbers.com/movie/Beerfest,True
tt0486576,Fantastic Four: Rise of the Silver Surfer,2007.0,https://www.the-numbers.com/movie/Fantastic-Four-Rise-of-the-Silver-Surfer,True
tt0486578,First Sunday,2008.0,https://www.the-numbers.com/movie/First-Sunday-(2008),True
tt0486583,Fred Claus,2007.0,https://www.the-numbers.com/movie/Fred-Claus,True
tt0486655,Stardust,2007.0,https://www.the-numbers.com/movie/Stardust,True
tt0486822,Disturbia,2007.0,https://www.the-numbers.com/movie/Disturbia,True
tt0486946,Wild Hogs,2007.0,https://www.the-numbers.com/movie/Wild-Hogs,True
tt0487897,Dreamer,2005.0,,False
tt0488120,Fracture,2007.0,https://www.the-numbers.com/movie/Fracture-(2007),True
tt0488658,Unaccompanied Minors,2006.0,https://www.the-numbers.com/movie/Unaccompanied-Minors,True
tt0488798,Welcome,2007.0,,False
tt0488870,Always: Sunset on Third Street,2005.0,https://www.the-numbers.com/movie/Always,True
tt0489099,Jumper,2008.0,https://www.the-numbers.com/movie/Jumper,True
tt0489237,The Nanny Diaries,2007.0,https://www.the-numbers.com/movie/Nanny-Diaries-The,True
tt0489270,Saw III,2006.0,https://www.the-numbers.com/movie/Saw-III-(2006),True
tt0490084,Because I Said So,2007.0,https://www.the-numbers.com/movie/Because-I-Said-So,True
tt0490204,Reign Over Me,2007.0,https://www.the-numbers.com/movie/Reign-Over-Me,True
tt0490215,Silence,2016.0,https://www.the-numbers.com/movie/Silence-(2016),True
tt0491152,Something Borrowed,2011.0,https://www.the-numbers.com/movie/Something-Borrowed-(2011),True
tt0492044,The Haunting in Connecticut,2009.0,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The,True
tt0492389,Furry Vengeance,2010.0,https://www.the-numbers.com/movie/Furry-Vengeance,True
tt0492835,The King and the Clown,2005.0,,False
tt0492956,The Game Plan,2007.0,https://www.the-numbers.com/movie/Game-Plan-The,True
tt0493171,I Love You in Every Language in the World,2005.0,,False
tt0493264,Valley of the Wolves: Iraq,2006.0,https://www.the-numbers.com/movie/Kurtlar-Vadisi-Irak,True
tt0493405,CHIPS,2017.0,https://www.the-numbers.com/movie/CHIPS-(2017),True
tt0493430,Jackass Number Two,2006.0,https://www.the-numbers.com/movie/Jackass-Number-Two,True
tt0493464,Wanted,2008.0,https://www.the-numbers.com/movie/Wanted-(2008),True
tt0493949,Ramona and Beezus,2010.0,https://www.the-numbers.com/movie/Ramona-and-Beezus,True
tt0494238,Inkheart,2008.0,https://www.the-numbers.com/movie/Inkheart,True
tt0494640,Memories of Tomorrow,2006.0,https://www.the-numbers.com/movie/Memories-of-Tomorrow,True
tt0494652,"Welcome Home, Roscoe Jenkins",2008.0,https://www.the-numbers.com/movie/Welcome-Home-Roscoe-Jenkins,True
tt0495596,Tales from Earthsea,2006.0,,False
tt0496806,Ocean's Thirteen,2007.0,https://www.the-numbers.com/movie/Oceans-Thirteen-(2007),True
tt0497116,An Inconvenient Truth,2006.0,https://www.the-numbers.com/movie/Inconvenient-Truth-An,True
tt0497465,Vicky Cristina Barcelona,2008.0,https://www.the-numbers.com/movie/Vicky-Cristina-Barcelona,True
tt0498353,Hostel: Part II,2007.0,https://www.the-numbers.com/movie/Hostel-Part-II,True
tt0498380,Letters from Iwo Jima,2006.0,https://www.the-numbers.com/movie/Letters-from-Iwo-Jima,True
tt0498381,Rings,2017.0,https://www.the-numbers.com/movie/Rings-(2017),True
tt0498399,We Own the Night,2007.0,https://www.the-numbers.com/movie/We-Own-the-Night,True
tt0498465,Stormy Night,2005.0,,False
tt0498525,Lissi und der wilde Kaiser,2007.0,https://www.the-numbers.com/movie/Lissi-und-der-wilde-Kaiser,True
tt0498536,Detective Conan: The Private Eyes' Requiem,2006.0,,False
tt0498587,Suite Dreams,2006.0,,False
tt0499375,Guru,2007.0,https://www.the-numbers.com/movie/Guru-(2007),True
tt0499448,The Chronicles of Narnia: Prince Caspian,2008.0,https://www.the-numbers.com/movie/Chronicles-of-Narnia-Prince-Caspian-The,True
tt0499549,Avatar,2009.0,https://www.the-numbers.com/movie/Avatar-(2009),True
tt0499554,Reno 911!: Miami,2007.0,https://www.the-numbers.com/movie/Reno-911-Miami,True
tt0499556,War,2007.0,https://www.the-numbers.com/movie/War,True
tt0756648,The Fox and the Child,2007.0,,False
tt0758053,Saawariya,2007.0,https://www.the-numbers.com/movie/Saawariya,True
tt0758730,Aliens vs. Predator: Requiem,2007.0,https://www.the-numbers.com/movie/Aliens-vs-Predator-Requiem,True
tt0758742,Death Note,2006.0,,False
tt0758746,Friday the 13th,2009.0,https://www.the-numbers.com/movie/Friday-the-13th-(2009),True
tt0758752,Love & Other Drugs,2010.0,https://www.the-numbers.com/movie/Love-and-Other-Drugs,True
tt0758758,Into the Wild,2007.0,https://www.the-numbers.com/movie/Into-the-Wild,True
tt0758766,Music and Lyrics,2007.0,https://www.the-numbers.com/movie/Music-and-Lyrics,True
tt0758774,Body of Lies,2008.0,https://www.the-numbers.com/movie/Body-of-Lies-(2008),True
tt0758794,We Are Marshall,2006.0,https://www.the-numbers.com/movie/We-Are-Marshall,True
tt0760329,The Water Horse,2007.0,,False
tt0762107,I Now Pronounce You Chuck & Larry,2007.0,https://www.the-numbers.com/movie/I-Now-Pronounce-You-Chuck-and-Larry,True
tt0762114,License to Wed,2007.0,https://www.the-numbers.com/movie/License-to-Wed-(2007),True
tt0762121,The Nativity Story,2006.0,https://www.the-numbers.com/movie/Nativity-Story-The,True
tt0762125,Planet 51,2009.0,https://www.the-numbers.com/movie/Planet-51,True
tt0765010,Brothers,2009.0,https://www.the-numbers.com/movie/Brothers-(2009),True
tt0765120,My Blueberry Nights,2007.0,https://www.the-numbers.com/movie/My-Blueberry-Nights,True
tt0765429,American Gangster,2007.0,https://www.the-numbers.com/movie/American-Gangster-(2007),True
tt0765432,The Baader Meinhof Complex,2008.0,,False
tt0765443,Eastern Promises,2007.0,https://www.the-numbers.com/movie/Eastern-Promises,True
tt0765446,Escape from Planet Earth,2013.0,https://www.the-numbers.com/movie/Escape-from-Planet-Earth,True
tt0765447,Evening,2007.0,https://www.the-numbers.com/movie/Evening,True
tt0765476,Meet Dave,2008.0,https://www.the-numbers.com/movie/Meet-Dave,True
tt0768212,The Last Mimzy,2007.0,https://www.the-numbers.com/movie/Last-Mimzy-The,True
tt0770703,What's Your Number?,2011.0,https://www.the-numbers.com/movie/Whats-Your-Number,True
tt0770752,Fool's Gold,2008.0,https://www.the-numbers.com/movie/Fools-Gold-(2008),True
tt0770828,Man of Steel,2013.0,https://www.the-numbers.com/movie/Man-of-Steel,True
tt0775539,Stomp the Yard,2007.0,https://www.the-numbers.com/movie/Stomp-the-Yard,True
tt0775552,Aliens in the Attic,2009.0,https://www.the-numbers.com/movie/Aliens-in-the-Attic,True
tt0778661,Daddy's Little Girls,2007.0,https://www.the-numbers.com/movie/Daddys-Little-Girls-(2007),True
tt0780180,Grave Decisions,2006.0,,False
tt0780504,Drive,2011.0,,False
tt0780521,The Princess and the Frog,2009.0,https://www.the-numbers.com/movie/Princess-and-the-Frog-The,True
tt0780536,In Bruges,2008.0,https://www.the-numbers.com/movie/In-Bruges-(2008),True
tt0780567,Imagine That,2009.0,https://www.the-numbers.com/movie/Imagine-That,True
tt0780571,Mr. Brooks,2007.0,https://www.the-numbers.com/movie/Mr-Brooks,True
tt0780653,The Wolfman,2010.0,https://www.the-numbers.com/movie/Wolfman-The-(2010),True
tt0783233,Atonement,2007.0,https://www.the-numbers.com/movie/Atonement,True
tt0785006,Hotel for Dogs,2009.0,https://www.the-numbers.com/movie/Hotel-for-Dogs,True
tt0785007,Over Her Dead Body,2008.0,https://www.the-numbers.com/movie/Over-Her-Dead-Body,True
tt0787474,The Boxtrolls,2014.0,https://www.the-numbers.com/movie/Boxtrolls-The,True
tt0790604,Deck the Halls,2006.0,https://www.the-numbers.com/movie/Deck-the-Halls,True
tt0790628,The Incredible Burt Wonderstone,2013.0,https://www.the-numbers.com/movie/Incredible-Burt-Wonderstone-The,True
tt0790636,Dallas Buyers Club,2013.0,https://www.the-numbers.com/movie/Dallas-Buyers-Club,True
tt0790686,Mirrors,2008.0,https://www.the-numbers.com/movie/Mirrors,True
tt0790724,Jack Reacher,2012.0,https://www.the-numbers.com/movie/Jack-Reacher,True
tt0790736,R.I.P.D.,2013.0,https://www.the-numbers.com/movie/RIPD,True
tt0791304,Georgia Rule,2007.0,https://www.the-numbers.com/movie/Georgia-Rule,True
tt0792965,Hunting and Gathering,2007.0,https://www.the-numbers.com/movie/Ensemble-c-est-tout,True
tt0795351,Case 39,2009.0,https://www.the-numbers.com/movie/Case-39,True
tt0795368,Death at a Funeral,2007.0,https://www.the-numbers.com/movie/Death-at-a-Funeral,True
tt0795421,Mamma Mia!,2008.0,https://www.the-numbers.com/movie/Mamma-Mia,True
tt0795493,Cassandra's Dream,2007.0,https://www.the-numbers.com/movie/Cassandras-Dream,True
tt0796366,Star Trek,2009.0,https://www.the-numbers.com/movie/Star-Trek,True
tt0799934,Be Kind Rewind,2008.0,https://www.the-numbers.com/movie/Be-Kind-Rewind,True
tt0799949,Epic Movie,2007.0,https://www.the-numbers.com/movie/Epic-Movie,True
tt0800039,Forgetting Sarah Marshall,2008.0,https://www.the-numbers.com/movie/Forgetting-Sarah-Marshall-(2008),True
tt0800069,The Hills Have Eyes 2,2007.0,https://www.the-numbers.com/movie/Hills-Have-Eyes-II-The,True
tt0800080,The Incredible Hulk,2008.0,https://www.the-numbers.com/movie/Incredible-Hulk-The,True
tt0800308,Appaloosa,2008.0,https://www.the-numbers.com/movie/Appaloosa,True
tt0800320,Clash of the Titans,2010.0,https://www.the-numbers.com/movie/Clash-of-the-Titans-(2010),True
tt0800341,May 18,2007.0,,False
tt0800369,Thor,2011.0,https://www.the-numbers.com/movie/Thor,True
tt0802983,Doraemon the Movie: Nobita's Dinosaur,2006.0,,False
tt0803061,Red Dog,2011.0,https://www.the-numbers.com/movie/Red-Dog,True
tt0803096,Warcraft,2016.0,https://www.the-numbers.com/movie/Warcraft,True
tt0804452,Bratz,2007.0,https://www.the-numbers.com/movie/Bratz,True
tt0804522,Rendition,2007.0,https://www.the-numbers.com/movie/Rendition,True
tt0804540,Taxi 4,2007.0,,False
tt0805647,The Witches,2020.0,https://www.the-numbers.com/movie/Witches-The-(2020),True
tt0807758,Partner,2007.0,https://www.the-numbers.com/movie/Partner,True
tt0808151,Angels & Demons,2009.0,https://www.the-numbers.com/movie/Angels-and-Demons,True
tt0808357,"Lust, Caution",2007.0,https://www.the-numbers.com/movie/Lust-Caution-(2007),True
tt0808417,Persepolis,2007.0,https://www.the-numbers.com/movie/Persepolis,True
tt0808510,Tooth Fairy,2010.0,https://www.the-numbers.com/movie/Tooth-Fairy,True
tt0809469,Limit of Love: Umizaru,2006.0,,False
tt0809504,The Accidental Husband,2008.0,https://www.the-numbers.com/movie/Accidental-Husband-The,True
tt0810819,The Danish Girl,2015.0,https://www.the-numbers.com/movie/Danish-Girl-The,True
tt0810827,Death Note: The Last Name,2006.0,,False
tt0810913,Jack and Jill,2011.0,https://www.the-numbers.com/movie/Jack-and-Jill,True
tt0811080,Speed Racer,2008.0,https://www.the-numbers.com/movie/Speed-Racer,True
tt0811138,The Love Guru,2008.0,https://www.the-numbers.com/movie/Love-Guru-The,True
tt0813547,The Counterfeiters,2007.0,,False
tt0814022,Bangkok Dangerous,2008.0,https://www.the-numbers.com/movie/Bangkok-Dangerous-(2008),True
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010.0,https://www.the-numbers.com/movie/Percy-Jackson-and-the-Lightning-Thief,True
tt0814314,Seven Pounds,2008.0,https://www.the-numbers.com/movie/Seven-Pounds-(2008),True
tt0814335,The Stepfather,2009.0,https://www.the-numbers.com/movie/Stepfather-The-(2009),True
tt0815236,She's Out of My League,2010.0,https://www.the-numbers.com/movie/Shes-Out-of-My-League-(2010),True
tt0815245,The Uninvited,2009.0,https://www.the-numbers.com/movie/Uninvited-The-(2009),True
tt0816442,The Book Thief,2013.0,https://www.the-numbers.com/movie/Book-Thief-The,True
tt0816462,Conan the Barbarian,2011.0,https://www.the-numbers.com/movie/Conan-the-Barbarian,True
tt0816692,Interstellar,2014.0,https://www.the-numbers.com/movie/Interstellar-(2014),True
tt0816711,World War Z,2013.0,https://www.the-numbers.com/movie/World-War-Z,True
tt0817230,Valentine's Day,2010.0,https://www.the-numbers.com/movie/Valentines-Day,True
tt0817538,Drillbit Taylor,2008.0,https://www.the-numbers.com/movie/Drillbit-Taylor,True
tt0821640,Ghosts of Girlfriends Past,2009.0,https://www.the-numbers.com/movie/Ghosts-of-Girlfriends-Past,True
tt0821642,The Soloist,2009.0,https://www.the-numbers.com/movie/Soloist-The,True
tt0822832,Marley & Me,2008.0,https://www.the-numbers.com/movie/Marley-and-Me,True
tt0822847,Priest,2011.0,https://www.the-numbers.com/movie/Priest,True
tt0822854,Shooter,2007.0,https://www.the-numbers.com/movie/Shooter-(2007),True
tt0824747,Changeling,2008.0,https://www.the-numbers.com/movie/Changeling-(2008),True
tt0825232,The Bucket List,2007.0,https://www.the-numbers.com/movie/Bucket-List-The,True
tt0826593,Pandemic,2009.0,https://www.the-numbers.com/movie/Pandemic-(2009),True
tt0829150,Dracula Untold,2014.0,https://www.the-numbers.com/movie/Dracula-Untold,True
tt0829459,A Mighty Heart,2007.0,https://www.the-numbers.com/movie/Mighty-Heart-A,True
tt0829482,Superbad,2007.0,https://www.the-numbers.com/movie/Superbad,True
tt0830515,Quantum of Solace,2008.0,https://www.the-numbers.com/movie/Quantum-of-Solace,True
tt0831387,Godzilla,2014.0,https://www.the-numbers.com/movie/Godzilla-(2014),True
tt0831887,The Spirit,2008.0,https://www.the-numbers.com/movie/Spirit-The,True
tt0832266,"Definitely, Maybe",2008.0,https://www.the-numbers.com/movie/Definitely-Maybe-(2008),True
tt0834001,Underworld: Rise of the Lycans,2009.0,https://www.the-numbers.com/movie/Underworld-3-Rise-of-the-Lycans,True
tt0837106,Arn: The Knight Templar,2007.0,https://www.the-numbers.com/movie/Arn-Tempelriddaren,True
tt0837562,Hotel Transylvania,2012.0,https://www.the-numbers.com/movie/Hotel-Transylvania,True
tt0837563,Pet Sematary,2019.0,https://www.the-numbers.com/movie/Pet-Sematary-(2019),True
tt0838221,The Darjeeling Limited,2007.0,https://www.the-numbers.com/movie/Darjeeling-Limited-The,True
tt0838232,The Pink Panther 2,2009.0,https://www.the-numbers.com/movie/Pink-Panther-2-The,True
tt0838283,Step Brothers,2008.0,https://www.the-numbers.com/movie/Step-Brothers,True
tt0839980,Semi-Pro,2008.0,https://www.the-numbers.com/movie/Semi-Pro,True
tt0840361,The Town,2010.0,https://www.the-numbers.com/movie/Town-The-(2010),True
tt0841044,Two Days in Paris,2007.0,,False
tt0841046,Walk Hard: The Dewey Cox Story,2007.0,,False
tt0842926,The Kids Are All Right,2010.0,https://www.the-numbers.com/movie/Kids-Are-All-Right-The,True
tt0844471,Cloudy with a Chance of Meatballs,2009.0,https://www.the-numbers.com/movie/Cloudy-with-a-Chance-of-Meatballs,True
tt0844708,The Last House on the Left,2009.0,https://www.the-numbers.com/movie/Last-House-on-the-Left-The-(2009),True
tt0844993,Hoodwinked Too! Hood vs. Evil,2011.0,https://www.the-numbers.com/movie/Hoodwinked-2-Hood-vs-Evil,True
tt0847745,Manual of Love 2,2007.0,,False
tt0848228,The Avengers,2012.0,https://www.the-numbers.com/movie/Avengers-The-(2012),True
tt0848537,Epic,2013.0,https://www.the-numbers.com/movie/Epic,True
tt0848538,Kung Fu Dunk,2008.0,https://www.the-numbers.com/movie/Gong-fu-guan-lan,True
tt0852713,The House Bunny,2008.0,https://www.the-numbers.com/movie/House-Bunny-The,True
tt0853060,Deutschland. Ein Sommermärchen,2006.0,,False
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008.0,https://www.the-numbers.com/movie/Mummy-Tomb-of-the-Dragon-Emperor-The,True
tt0859635,Super Troopers 2,2018.0,https://www.the-numbers.com/movie/Super-Troopers-2,True
tt0860906,Evangelion: 2.0 You Can (Not) Advance,2009.0,,False
tt0860907,Evangelion: 3.0 You Can (Not) Redo,2012.0,,False
tt0861689,Blindness,2008.0,https://www.the-numbers.com/movie/Blindness-(2008),True
tt0864761,The Duchess,2008.0,https://www.the-numbers.com/movie/Duchess-The,True
tt0864835,Mr. Peabody & Sherman,2014.0,https://www.the-numbers.com/movie/Mr-Peabody-and-Sherman,True
tt0865556,The Forbidden Kingdom,2008.0,https://www.the-numbers.com/movie/Forbidden-Kingdom-The,True
tt0865559,My Life in Ruins,2009.0,https://www.the-numbers.com/movie/My-Life-in-Ruins,True
tt0866439,Made of Honor,2008.0,https://www.the-numbers.com/movie/Made-of-Honor,True
tt0869994,Paris,2008.0,https://www.the-numbers.com/movie/Paris,True
tt0870111,Frost/Nixon,2008.0,https://www.the-numbers.com/movie/Frost-Nixon,True
tt0870154,Jungle Cruise,2021.0,https://www.the-numbers.com/movie/Jungle-Cruise-(2021),True
tt0870944,Tears for You,2006.0,,False
tt0871426,Baby Mama,2008.0,https://www.the-numbers.com/movie/Baby-Mama,True
tt0871510,Chak De! India,2007.0,https://www.the-numbers.com/movie/Chak-De-India,True
tt0872230,My Soul to Take,2010.0,https://www.the-numbers.com/movie/My-Soul-to-Take,True
tt0875025,Tazza: The High Rollers,2006.0,,False
tt0875034,Nine,2009.0,https://www.the-numbers.com/movie/Nine,True
tt0875609,Pokémon: Lucario and the Mystery of Mew,2005.0,,False
tt0876563,Ponyo,2008.0,,False
tt0878804,The Blind Side,2009.0,https://www.the-numbers.com/movie/Blind-Side-The-(2009),True
tt0879812,Kitaro,2007.0,,False
tt0879870,Eat Pray Love,2010.0,https://www.the-numbers.com/movie/Eat-Pray-Love,True
tt0880578,Untraceable,2008.0,https://www.the-numbers.com/movie/Untraceable,True
tt0881200,Assembly,2007.0,,False
tt0881891,All About Steve,2009.0,https://www.the-numbers.com/movie/All-About-Steve-(2009),True
tt0882977,Snitch,2013.0,https://www.the-numbers.com/movie/Snitch-(2013),True
tt0882978,Three Kingdoms,2008.0,,False
tt0884328,The Mist,2007.0,https://www.the-numbers.com/movie/Mist-The,True
tt0884732,The Wedding Ringer,2015.0,https://www.the-numbers.com/movie/Wedding-Ringer-The,True
tt0885415,The Flight Before Christmas,2008.0,,False
tt0887883,Burn After Reading,2008.0,https://www.the-numbers.com/movie/Burn-After-Reading,True
tt0887912,The Hurt Locker,2008.0,https://www.the-numbers.com/movie/Hurt-Locker-The,True
tt0889573,The Switch,2010.0,https://www.the-numbers.com/movie/Switch-The-(2010),True
tt0889583,Brüno,2009.0,,False
tt0890870,Saw IV,2007.0,https://www.the-numbers.com/movie/Saw-IV-(2007),True
tt0891485,Movie: Marrying the Mafia 3 - Family Hustle,2006.0,,False
tt0891527,Lions for Lambs,2007.0,https://www.the-numbers.com/movie/Lions-for-Lambs,True
tt0892255,Che: Part One,2008.0,https://www.the-numbers.com/movie/Che,True
tt0892318,Letters to Juliet,2010.0,https://www.the-numbers.com/movie/Letters-to-Juliet,True
tt0892769,How to Train Your Dragon,2010.0,https://www.the-numbers.com/movie/How-to-Train-Your-Dragon,True
tt0892782,Monsters vs. Aliens,2009.0,https://www.the-numbers.com/movie/Monsters-vs-Aliens,True
tt0892791,Shrek Forever After,2010.0,https://www.the-numbers.com/movie/Shrek-Forever-After-(2010),True
tt0898367,The Road,2009.0,https://www.the-numbers.com/movie/Road-The,True
tt0899106,Love Happens,2009.0,https://www.the-numbers.com/movie/Love-Happens,True
tt0901476,Bride Wars,2009.0,https://www.the-numbers.com/movie/Bride-Wars,True
tt0901487,"The Good, the Bad, the Weird",2008.0,,False
tt0903624,The Hobbit: An Unexpected Journey,2012.0,https://www.the-numbers.com/movie/Hobbit-An-Unexpected-Journey-The,True
tt0905372,The Thing,2011.0,https://www.the-numbers.com/movie/Thing-The-(2011),True
tt0906108,Why Did I Get Married?,2007.0,https://www.the-numbers.com/movie/Why-Did-I-Get-Married-(2007),True
tt0910936,Pineapple Express,2008.0,https://www.the-numbers.com/movie/Pineapple-Express,True
tt0910970,WALL·E,2008.0,https://www.the-numbers.com/movie/WALL-E,True
tt0912597,Death Note: L Change the World,2008.0,,False
tt0913354,Armored,2009.0,https://www.the-numbers.com/movie/Armored,True
tt0913425,Broken Embraces,2009.0,,False
tt0913968,The Warlords,2007.0,,False
tt0914798,The Boy in the Striped Pajamas,2008.0,,False
tt0918927,Doubt,2008.0,https://www.the-numbers.com/movie/Doubt,True
tt0918940,The Legend of Tarzan,2016.0,https://www.the-numbers.com/movie/Legend-of-Tarzan-The,True
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010.0,,False
tt0926129,Prom Night,2008.0,https://www.the-numbers.com/movie/Prom-Night-(2008),True
tt0929425,Gomorrah,2008.0,,False
tt0929632,Precious,2009.0,https://www.the-numbers.com/movie/Push,True
tt0936501,Taken,2008.0,,False
tt0937375,This Christmas,2007.0,https://www.the-numbers.com/movie/This-Christmas,True
tt0938281,Monkey Magic,2007.0,,False
tt0938283,The Last Airbender,2010.0,https://www.the-numbers.com/movie/Last-Airbender-The,True
tt0940642,200 Pounds Beauty,2006.0,https://www.the-numbers.com/movie/200-Pounds-Beauty,True
tt0940656,Arthur 3: The War of the Two Worlds,2010.0,,False
tt0940657,Arthur and the Revenge of Maltazard,2009.0,,False
tt0940709,CJ7,2008.0,,False
tt0942385,Tropic Thunder,2008.0,https://www.the-numbers.com/movie/Tropic-Thunder,True
tt0944835,Salt,2010.0,https://www.the-numbers.com/movie/Salt,True
tt0945513,Source Code,2011.0,https://www.the-numbers.com/movie/Source-Code,True
tt0947798,Black Swan,2010.0,https://www.the-numbers.com/movie/Black-Swan,True
tt0947802,Lakeview Terrace,2008.0,https://www.the-numbers.com/movie/Lakeview-Terrace,True
tt0948470,The Amazing Spider-Man,2012.0,https://www.the-numbers.com/movie/Amazing-Spider-Man-The,True
tt0949731,The Happening,2008.0,https://www.the-numbers.com/movie/Happening-The,True
tt0951216,Mad Money,2008.0,https://www.the-numbers.com/movie/Mad-Money,True
tt0952640,Alvin and the Chipmunks,2007.0,https://www.the-numbers.com/movie/Alvin-and-the-Chipmunks-(2007),True
